Townhouse,Residence 2B Plan,Fremont,CA,94538,1098880,3,2.0,Fremont,1523,,
Single Family Residential,350 Velarde St,Mountain View,CA,94041,3058000,2,2.0,MOUNTAIN VIEW,1408,5800,1938
Condo/Co-op,2250 Monroe St #337,Santa Clara,CA,95050,525000,1,1.0,SANTA CLARA,716,,1987
Multi-Family (2-4 Unit),7570 Snow Ave,Newark,CA,94560,1088000,8,4.0,Newark,2787,8950,1898
Vacant Land,000 Purisima Rd,Woodside,CA,94062,159000,,,WOODSIDE,,87500,
Vacant Land,2 El Vanada,Redwood City,CA,94062,1550000,,,REDWOOD CITY,,77875,
Condo/Co-op,1375 Lick Ave #120,San Jose,CA,95110,574000,1,1.0,SAN JOSE,733,,2009
Townhouse,6204 Barb Werner,San Jose,CA,95119,699900,2,2.0,Santa Teresa,859,867,1996
Multi-Family (2-4 Unit),976-978 Noe St,San Francisco,CA,94114,2000000,4,2.0,NOE VALLEY,2662,2622,1912
Single Family Residential,463 Norwood Cir,Santa Clara,CA,95051,2099000,4,3.5,Santa Clara,2398,2482,2007
Condo/Co-op,1730 Halford Ave #353,Santa Clara,CA,95051,449000,1,1.0,SANTA CLARA,678,,1970
Single Family Residential,35978 Green St,Union City,CA,94587,1895000,4,2.5,Not Listed,2250,4513,2006
Condo/Co-op,1201 California St #205,San Francisco,CA,94109,835000,1,1.0,SF District 8,936,14165,
Multi-Family (2-4 Unit),474 Margarita Ave,Palo Alto,CA,94306,2250000,6,4.0,PALO ALTO,3044,4792,1950
Condo/Co-op,38 N Almaden #506,San Jose,CA,95110,685000,1,1.0,Central San Jose,790,,2008
Condo/Co-op,45378 Tom Blalock St #208,Fremont,CA,94539,950000,2,2.0,Fremont,1265,29811,2021
Single Family Residential,660 COLERIDGE Ave,Palo Alto,CA,94301,8998000,7,7.5,PALO ALTO,7374,11761,2021
Condo/Co-op,1730 Halford Ave #243,Santa Clara,CA,95051,625000,2,2.0,Santa Clara,983,,1970
Condo/Co-op,1 Baldwin Ave #707,San Mateo,CA,94401,215000,1,1.0,SAN MATEO,1000,,1988
Single Family Residential,1218 W Selby Ln,Redwood City,CA,94061,3995000,4,3.5,REDWOOD CITY,3066,8477,2025
Single Family Residential,Meridian at McClellan Unit 2 Plan,Cupertino,CA,95014,5200000,5,4.5,Cupertino,3570,,
Condo/Co-op,1101 S Main St #118,Milpitas,CA,95035,699000,2,1.0,MILPITAS,926,,2007
Townhouse,379 Lundy Pl,Milpitas,CA,95035,1299999,3,3.0,MILPITAS,1618,,2024
Condo/Co-op,Plan 3B Plan,Sunnyvale,CA,94089,1379990,2,2.0,Sunnyvale,1304,,
Condo/Co-op,2040 Franklin St #1209,San Francisco,CA,94109,1395000,2,2.0,SF District 7,1177,14332,1966
Single Family Residential,441 Roading Dr,San Jose,CA,95123,1459000,3,2.0,SAN JOSE,1659,5974,1968
Townhouse,401 Northlake Dr #4,San Jose,CA,95117,998000,3,2.5,SAN JOSE,1626,,1985
Townhouse,850 Minnesota Ave #108,San Jose,CA,95125,1299000,4,2.5,SAN JOSE,1879,2517,1981
Townhouse,607 La Maison Dr,San Jose,CA,95128,779000,2,2.0,SAN JOSE,1084,,1986
Single Family Residential,18600 Barnhart Ave,Cupertino,CA,95014,3988000,5,4.5,CUPERTINO,2972,7500,2016
Condo/Co-op,161 California Ave Unit K206,Palo Alto,CA,94306,1050000,2,1.5,PALO ALTO,1247,,1982
Condo/Co-op,Crossman Plan,Sunnyvale,CA,94086,2185995,4,3.5,Sunnyvale,2346,,
Single Family Residential,553 3rd Ave,Redwood City,CA,94063,1150000,3,2.0,REDWOOD CITY,1160,5300,1930
Condo/Co-op,1505 La Terrace Cir,San Jose,CA,95123,775000,2,2.0,SAN JOSE,995,,1985
Townhouse,1134 Pomeroy Ave,Santa Clara,CA,95051,1198000,4,2.5,Santa Clara,1476,654,1963
Condo/Co-op,38 N Almaden Blvd #716,San Jose,CA,95110,713000,1,1.0,SAN JOSE,953,,2008
Condo/Co-op,1 Baldwin Ave #203,San Mateo,CA,94401,399000,2,2.0,SAN MATEO,1400,,1988
Condo/Co-op,4180 George Ave #5,San Mateo,CA,94403,645000,1,1.0,SAN MATEO,812,,1965
Condo/Co-op,1665 Branham Park Ct,San Jose,CA,95118,679950,2,2.0,SAN JOSE,984,,1987
Condo/Co-op,44725 Old Warm Springs Blvd #205,Fremont,CA,94538,1050000,2,2.0,FREMONT,1336,,2024
Single Family Residential,10180 Cinnabar Hills Rd,San Jose,CA,95120,2500000,5,3.5,SAN JOSE,5741,545806,2009
Condo/Co-op,120 Landers St Unit D,San Francisco,CA,94114,1350000,2,2.0,SF District 5,1145,26284,1983
Multi-Family (2-4 Unit),336 N 11th St,San Jose,CA,95112,975000,4,2.0,SAN JOSE,1718,5750,1971
Mobile/Manufactured Home,4271 N First St #131,San Jose,CA,95134,415000,2,2.0,SAN JOSE,1527,,1980
Single Family Residential,35 Allison St,San Francisco,CA,94112,900000,3,1.0,SF District 10,1374,3001,1915
Condo/Co-op,320 Peninsula Ave #107,San Mateo,CA,94401,699000,2,2.0,San Mateo,930,924,1987
Single Family Residential,35955 Nickel St,Union City,CA,94587,2150000,4,2.5,UNION CITY,2472,7755,2005
Mobile/Manufactured Home,690 Persian #46,Sunnyvale,CA,94089,229500,3,2.0,SUNNYVALE,1680,,1977
Townhouse,2321 Ticonderoga Dr,San Mateo,CA,94402,1125000,2,2.5,SAN MATEO,1470,969,1978
Condo/Co-op,724 Cole St #4,San Francisco,CA,94117,779000,1,1.0,SF District 5,,3125,1959
Vacant Land,3800 Adams Ave,Fremont,CA,94538,6500000,,,Fremont,26364,26364,
Single Family Residential,1868 Greenwich St,San Francisco,CA,94123,7995000,7,6.5,SF District 7,6685,3438,2024
Condo/Co-op,631 Ofarrell St #812,San Francisco,CA,94109,369000,0,1.0,SF District 8,520,18438,1930
Multi-Family (2-4 Unit),1061-63 Kansas,San Francisco,CA,94107,1598000,5,4.0,SAN FRANCISCO,2300,2495,1910
Townhouse,3388 Landess Ave Unit B,San Jose,CA,95132,690000,2,1.5,SAN JOSE,976,901,1970
Single Family Residential,2110 Hanover St,Palo Alto,CA,94306,2199888,3,2.0,PALO ALTO,1193,3688,1938
Condo/Co-op,320 Riesling Ave #33,Milpitas,CA,95035,1000000,3,2.5,MILPITAS,1552,,2018
Condo/Co-op,2250 Monroe St #219,Santa Clara,CA,95050,559900,1,1.0,SANTA CLARA,716,,1987
Condo/Co-op,38625 Country Cmn,Fremont,CA,94536,670000,2,2.0,Fremont,1003,,1979
Single Family Residential,1558 Cross Way,San Jose,CA,95125,899000,3,1.0,San Jose,1080,6325,1953
Single Family Residential,3375 Kenyon Dr,Santa Clara,CA,95051,1998000,3,2.0,Santa Clara,1513,6262,1966
Condo/Co-op,1800 Turk St #201,San Francisco,CA,94115,1198000,2,2.0,SF District 6,1214,4512,1991
Townhouse,6 Havenridge Ct,San Mateo,CA,94402,1575000,3,2.5,San Mateo,1770,1264,1977
Condo/Co-op,3578 Rambla Pl #133,Santa Clara,CA,95051,1588000,1,1.5,LAWRENCE,1840,,2021
Condo/Co-op,1 Baldwin #417,San Mateo,CA,94401,450000,2,2.0,SAN MATEO,1429,1429,1971
Single Family Residential,214 S 22nd St,San Jose,CA,95116,795000,2,1.0,Central San Jose,1044,4204,1930
Condo/Co-op,11 Franklin St #506,San Francisco,CA,94102,969000,2,2.0,SF District 6,940,6605,2016
Multi-Family (2-4 Unit),2423 Turk Blvd,San Francisco,CA,94118,1699000,3,3.5,SF District 1,3300,2250,1939
Single Family Residential,3085 Senter Rd,San Jose,CA,95111,1099888,4,2.0,San Jose,1241,5775,1960
Single Family Residential,267 S 12th St,San Jose,CA,95112,1499000,4,3.0,SAN JOSE,1760,6098,1903
Condo/Co-op,1750 Halford Ave #302,Santa Clara,CA,95051,648000,2,2.0,SANTA CLARA,983,,1970
Single Family Residential,234 Monterey Blvd,San Francisco,CA,94131,995000,2,1.0,SF District 4,1356,3240,1954
Condo/Co-op,99 E Middlefield Rd #24,Mountain View,CA,94043,850000,2,2.0,Mountain View,1083,,1969
Condo/Co-op,155 N El Camino Real #35,San Mateo,CA,94401,699000,2,1.0,San Mateo,860,107196,1949
Single Family Residential,Residence 3 Plan,Newark,CA,94560,1525880,4,3.5,Newark,2453,,
Single Family Residential,1642 Noriega St,San Francisco,CA,94122,1295000,3,2.0,SF District 2,2125,2418,1935
Vacant Land,807 Boulder Dr,San Jose,CA,95132,395000,,,San Jose,,18844,
Multi-Family (5+ Unit),365 Everett Ave,Palo Alto,CA,94301,7500000,12,11.0,PALO ALTO,8746,13939,1954
Condo/Co-op,38228 Paseo Padre Pkwy #24,Fremont,CA,94536,599000,2,2.0,FREMONT,933,,1970
Townhouse,3388 Landess Ave Unit A,San Jose,CA,95132,899888,3,1.5,SAN JOSE,1130,816,1970
Single Family Residential,60 Santa Barbara Ave,San Francisco,CA,94112,1588000,4,3.0,SF District 10,2950,2639,2017
Townhouse,4064 Marshall Ter,Fremont,CA,94536,999888,2,2.5,FREMONT,1228,1468,1986
Condo/Co-op,1050 North Point St #804,San Francisco,CA,94109,695000,1,1.0,SF District 8,735,26401,
Vacant Land,0-220 Heacox Rd,Woodside,CA,94062,799845,,,WOODSIDE,,191664,
Condo/Co-op,188 W Saint James St #11004,San Jose,CA,95110,890000,2,2.0,SAN JOSE,1135,,2022
Single Family Residential,931 Edinburgh St,San Francisco,CA,94112,850000,2,1.0,SF District 10,1216,2509,1921
Condo/Co-op,39975 Cedar Blvd #242,Newark,CA,94560,599998,2,2.0,NEWARK,1071,,1985
Single Family Residential,39340 Drake Way,Fremont,CA,94538,1599999,4,2.0,FREMONT,1358,5995,1959
Condo/Co-op,1 Hawthorne St Unit 12F,San Francisco,CA,94105,1500000,2,2.0,SF District 9,1381,12410,
Single Family Residential,19600 Skyline Blvd,Woodside,CA,94062,12000000,4,3.5,WOODSIDE,4230,7101761,1983
Condo/Co-op,1914 Pine St #4,San Francisco,CA,94109,939000,1,1.0,SF District 6,1190,9453,1906
Single Family Residential,714 San Pablo Ave,Sunnyvale,CA,94085,1798000,4,2.0,Sunnyvale,1250,7394,1955
Vacant Land,900 Godetia Dr,Woodside,CA,94062,1998000,,,WOODSIDE,,85813,
Single Family Residential,1114 Orchid Dr,Sunnyvale,CA,94086,2799999,4,3.0,SUNNYVALE,2114,5781,2025
Mobile/Manufactured Home,177 Chateau La Salle Dr #177,San Jose,CA,95111,589900,3,2.0,SAN JOSE,1834,,2019
Single Family Residential,2307 9th Ave,San Francisco,CA,94116,950000,3,1.5,SF District 4,915,2748,1955
Single Family Residential,2124 Old Calaveras,Milpitas,CA,95035,9999999,5,5.5,MILPITAS,7000,2857100,2024
Townhouse,Residence 1A Plan,Fremont,CA,94538,1143880,2,2.5,Fremont,1291,,
Condo/Co-op,83 Mcallister St #302,San Francisco,CA,94102,328000,0,1.0,SF District 8,255,7498,2007
Condo/Co-op,99 Rausch St #114,San Francisco,CA,94103,830000,2,2.0,SAN FRANCISCO,1059,,2017
Multi-Family (2-4 Unit),133 N Delaware St,San Mateo,CA,94401,1600000,4,2.0,SAN MATEO,2042,5750,1952
Single Family Residential,1455 Palou Ave,San Francisco,CA,94124,829000,3,2.0,SF District 10,1025,2495,1954
Mobile/Manufactured Home,165 Blossom Hill Rd #97,San Jose,CA,95123,399999,3,2.0,SAN JOSE,1100,,2014
Condo/Co-op,38 N Almaden Blvd #411,San Jose,CA,95110,1030000,2,2.0,SAN JOSE,1436,,2008
Condo/Co-op,960 Market St #414,San Francisco,CA,94102,484000,0,1.0,SF District 8,567,,
Condo/Co-op,1853 Almaden Rd #207,San Jose,CA,95125,789800,2,2.0,SAN JOSE,1067,,2024
Townhouse,125 Connemara Way #69,Sunnyvale,CA,94087,1098000,2,1.5,SUNNYVALE,1136,1279,1971
Single Family Residential,121 Santa Rita Ave,Palo Alto,CA,94301,3495000,2,1.0,PALO ALTO,1085,7500,1940
Single Family Residential,2562 Cherrywood Dr,Union City,CA,94587,1575000,3,2.0,CREEKSIDE,1813,6700,1970
Townhouse,36149 Toulouse St,Newark,CA,94560,1195000,3,3.0,Newark,1455,2736,1988
Condo/Co-op,880 E Fremont Ave #628,Sunnyvale,CA,94087,579000,1,1.0,SUNNYVALE,733,,1987
Mobile/Manufactured Home,433 Sylvan Ave #112,Mountain View,CA,94041,335900,2,2.0,MOUNTAIN VIEW,1100,,2012
Condo/Co-op,5800 3rd St #1407,San Francisco,CA,94124,735000,2,2.0,SAN FRANCISCO,1026,,2010
Condo/Co-op,425 1st St #4208,San Francisco,CA,94105,1249000,1,1.0,SF District 9,755,56024,2008
Single Family Residential,210 Vineyard Dr,San Jose,CA,95119,1699000,4,2.5,SAN JOSE,2080,5995,1970
Condo/Co-op,Plan 2B Plan,Sunnyvale,CA,94089,1394990,2,2.0,Sunnyvale,1339,,
Condo/Co-op,550 Innes Ave #101,San Francisco,CA,94142,499900,1,1.0,SF District 10,,5449,2016
Single Family Residential,1243 Francisco St,San Francisco,CA,94123,1595000,2,1.5,SF District 7,1303,18906,1923
Condo/Co-op,1000 North Point St #905,San Francisco,CA,94109,530000,0,1.0,Russian Hill,354,,1963
Single Family Residential,36714 Ada Ave,Fremont,CA,94536,1475000,3,2.0,CABRILLO,1475,7030,1959
Condo/Co-op,651 N 4th St,San Jose,CA,95112,728000,2,2.5,SAN JOSE,979,,1980
Single Family Residential,1573 Ferndale Dr,San Jose,CA,95118,1499999,3,2.0,San Jose,1762,6386,1960
Condo/Co-op,39865 Cedar Blvd #128,Newark,CA,94560,599998,2,2.0,MURIETTA,1071,275300,1986
Vacant Land,210 W Ahwanee Ave,Sunnyvale,CA,94085,12000000,,,Sunnyvale,,31696,
Single Family Residential,6447 Firefly Dr,San Jose,CA,95120,1899888,4,2.0,San Jose,1657,6500,1972
Other,1156 S 8th St,San Jose,CA,95112,995000,5,2.0,SAN JOSE,1617,6348,1926
Single Family Residential,99 Irving Ave,Atherton,CA,94027,5580000,5,3.0,Atherton,3230,52037,1956
Condo/Co-op,38627 Cherry Ln #20,Fremont,CA,94536,515000,2,1.5,CHERRY GUARDINO,789,646935,1974
Condo/Co-op,1 Daniel Burnham Ct #507,San Francisco,CA,94109,579000,0,1.0,SF District 8,586,46157,1988
Condo/Co-op,151 Buckingham Dr #222,Santa Clara,CA,95051,475000,1,1.0,SANTA CLARA,599,,1969
Single Family Residential,3142 Modred Dr,San Jose,CA,95127,1179000,3,2.0,SAN JOSE,1115,5000,1961
Condo/Co-op,201 Harrison St #710,San Francisco,CA,94105,675000,2,2.0,SF District 9,797,38450,1991
Townhouse,19960 Brenda Ct,Cupertino,CA,95014,1448000,2,2.5,CUPERTINO,1343,1556,1978
Other,4898 El Camino Real,Los Altos,CA,94022,8999999,,,LOS ALTOS,,18731,
Condo/Co-op,175 Red Rock Way Unit 101K,San Francisco,CA,94131,515000,0,1.0,SF District 4,592,7021,1972
Single Family Residential,1073 S Daniel Way,San Jose,CA,95128,1850000,4,2.5,SAN JOSE,1950,6900,1960
Single Family Residential,76 Chenery St,San Francisco,CA,94131,2695000,4,3.0,SF District 5,2614,3125,1906
Single Family Residential,1195 Acadia Ave,Milpitas,CA,95035,1550000,3,2.0,PARK VICTORIA,1264,6450,1970
Townhouse,5610 Caprice Cmn,Fremont,CA,94538,730000,2,2.0,CA BLOSSOM,850,79731,1994
Townhouse,1669 Kentfield Ave,Redwood City,CA,94061,1288000,3,2.5,REDWOOD CITY,1530,1416,1975
Mobile/Manufactured Home,"1225 Vienna Drive, #729 Plan",Sunnyvale,CA,94089,324995,2,3.0,Sunnyvale,1580,
Condo/Co-op,473 Tehama St Unit C,San Francisco,CA,94103,530000,2,1.0,SF District 9,736,2000,1908
Condo/Co-op,Evie Plan,Milpitas,CA,95035,1453995,3,3.0,Milpitas,1886,,
Single Family Residential,370 Appian Way,Union City,CA,94587,2429000,6,6.0,7 HILLS,3650,8378,1977
Condo/Co-op,19999 Stevens Creek Blvd #307,Cupertino,CA,95014,1098888,2,2.0,CUPERTINO,1192,,2003
Condo/Co-op,651 Port Dr #304,San Mateo,CA,94404,858000,2,2.0,SAN MATEO,990,,1982
Mobile/Manufactured Home,900 Golden Wheel #67,San Jose,CA,95112,379950,3,2.0,Golden Wheel MHP,960,,2023
Single Family Residential,2226 S Norfolk St,San Mateo,CA,94403,1488000,3,2.0,SAN MATEO,1060,5768,1956
Townhouse,124 Holly Ter,Sunnyvale,CA,94086,1450000,3,2.5,Sunnyvale,1570,1289,2004
Single Family Residential,409 Princeton St,San Francisco,CA,94134,899000,2,1.0,SF District 10,1050,1751,1949
Single Family Residential,2128 Petersburg Dr,Milpitas,CA,95035,1575000,3,2.5,MILPITAS,1495,6420,1970
Condo/Co-op,901 Bayshore Blvd #307,San Francisco,CA,94124,595000,2,2.0,SF District 10,1095,15164,2003
Single Family Residential,544 Lindstrom Ct,San Jose,CA,95111,1480000,4,3.0,SAN JOSE,1827,6000,1973
Condo/Co-op,588 Minna St #304,San Francisco,CA,94103,770000,2,2.0,SF District 9,998,8089,2020
Mobile/Manufactured Home,165 Blossom Hill Rd #312,San Jose,CA,95123,334000,3,2.0,SAN JOSE,1002,,2010
Condo/Co-op,1550 Technology Dr #3105,San Jose,CA,95110,799000,2,2.0,San Jose,1133,1031,2005
Condo/Co-op,20 W 3rd Ave #202,San Mateo,CA,94402,1995000,2,2.5,SAN MATEO,1800,,1980
Condo/Co-op,3598 Payne Ave #8,San Jose,CA,95117,535000,2,1.0,SAN JOSE,910,,1963
Condo/Co-op,4691 Albany Cir #135,San Jose,CA,95129,749000,2,2.0,San Jose,1148,1003,1982
Single Family Residential,112 Congo St,San Francisco,CA,94131,1250000,2,2.0,SAN FRANCISCO,1100,2500,1906
Single Family Residential,2617 Isabelle Ave,San Mateo,CA,94403,1698000,2,1.5,SAN MATEO,1340,5080,1938
Single Family Residential,523 Hillside Rd,Redwood City,CA,94062,3000000,4,3.0,REDWOOD CITY,1480,39000,1966
Single Family Residential,67 Oakwood Dr,Redwood City,CA,94061,1590000,3,2.5,REDWOOD CITY,1640,2294,2007
Condo/Co-op,241 10th St #305,San Francisco,CA,94103,404512,1,1.0,SF District 9,551,8923,2017
Condo/Co-op,2600 Cortez Dr #6202,Santa Clara,CA,95051,615000,2,1.0,SANTA CLARA,712,,1972
Multi-Family (2-4 Unit),1356 W Dana St,Mountain View,CA,94041,2100000,4,3.0,Mountain View,1604,4792,1922
Vacant Land,0 Alhambra Dr,Belmont,CA,94002,675000,,,Belmont,,66364,
Condo/Co-op,1730 Halford Ave #253,Santa Clara,CA,95051,449000,1,1.0,SANTA CLARA,678,,1970
Townhouse,Residence 5A Plan,Fremont,CA,94538,1633880,4,3.5,Fremont,2313,,
Townhouse,Vida Plan 5 Plan,Sunnyvale,CA,94087,1608000,3,3.0,Sunnyvale,1618,,
Townhouse,530 La Conner Dr #27,Sunnyvale,CA,94087,899999,2,2.0,SUNNYVALE,972,440,1972
Single Family Residential,7 Wright St,San Francisco,CA,94110,1195000,3,2.0,SF District 9,1600,1875,1900
Townhouse,15 Terfidia Ln,Milpitas,CA,95035,988800,3,2.5,MILPITAS,1428,,1989
Vacant Land,00 Canyon,Redwood City,CA,94062,500000,,,REDWOOD CITY,,17550,
Townhouse,472 N Winchester Blvd #4,Santa Clara,CA,95050,1150000,3,2.5,SANTA CLARA,1577,1350,1980
Townhouse,Vida Plan 8 Plan,Sunnyvale,CA,94087,1872500,4,3.0,Sunnyvale,2037,,
Condo/Co-op,264 N Whisman Rd #26,Mountain View,CA,94043,739000,2,1.0,MOUNTAIN VIEW,1087,,1978
Single Family Residential,151 Coleridge St,San Francisco,CA,94110,1450000,3,2.0,SF District 9,1340,1751,1900
Single Family Residential,1336 Eddy St,San Francisco,CA,94115,1295000,3,2.0,SF District 6,1900,1124,2007
Multi-Family (2-4 Unit),996 Noe St,San Francisco,CA,94114,1700000,2,2.0,San Francisco,2039,2622,1912
Condo/Co-op,4984 Bridgepointe Pl,Union City,CA,94587,489900,1,1.0,UNION CITY,672,,1984
Condo/Co-op,3193 California St,San Francisco,CA,94115,999000,2,1.0,SF District 7,1048,3256,1905
Mobile/Manufactured Home,1050 Borregas Ave #36,Sunnyvale,CA,94089,379000,3,2.0,SUNNYVALE,1715,,2013
Townhouse,1087 Summerain Ct,San Jose,CA,95122,675000,2,2.5,SAN JOSE,1094,578,1993
Single Family Residential,240 Wilton Ave,Palo Alto,CA,94306,3680000,4,4.0,Palo Alto,2055,7100,1946
Single Family Residential,Residence 1 Plan,Newark,CA,94560,1455880,3,3.5,Newark,2152,,
Single Family Residential,6828 Lenwood Way,San Jose,CA,95120,1998000,5,2.5,SAN JOSE,2247,10800,1966
Single Family Residential,1185 Clark St,San Jose,CA,95125,2099950,4,3.0,SAN JOSE,2497,10200,1951
Mobile/Manufactured Home,540 Bonita Ave #112,San Jose,CA,95116,210000,2,2.0,SAN JOSE,700,,1978
Condo/Co-op,5486 Tyhurst Wkwy #1,San Jose,CA,95123,498888,2,1.0,SAN JOSE,810,,1970
Vacant Land,"796 Colleen Dr, Parcel 2, Lot 47",San Jose,CA,95123,749000,,,SAN JOSE,
Single Family Residential,311 Arleta Ave,San Francisco,CA,94134,659000,3,1.0,SF District 10,1330,2500,1908
Condo/Co-op,801 S Winchester Blvd #6206,San Jose,CA,95128,585000,1,1.0,SAN JOSE,692,,2005
Condo/Co-op,2942 21st St,San Francisco,CA,94110,1495000,2,2.5,SF District 9,1330,1910,2019
Condo/Co-op,1601 Larkin St #104,San Francisco,CA,94109,989000,1,1.0,SF District 8,834,,2017
Single Family Residential,1716 S Norfolk St,San Mateo,CA,94403,1498000,3,2.0,SAN MATEO,1450,5000,1954
Other,1750 Stockton St,San Francisco,CA,94133,2450000,10,,SF District 8,6178,2705,1907
Townhouse,Residence 4B Plan,Fremont,CA,94538,1433880,3,3.5,Fremont,1796,,
Mobile/Manufactured Home,1500 Virginia Pl #161,San Jose,CA,95116,219999,3,2.0,SAN JOSE,923,,1964
PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT
Single Family Residential,358 Wheat Grass Ter,Fremont,CA,94539,1698000,4,2.5,FREMONT,1785,2008,2010
Condo/Co-op,40 Topaz Way,San Francisco,CA,94131,1299000,3,2.5,SF District 4,1792,1755,1968
Multi-Family (2-4 Unit),3024-3028 California St,San Francisco,CA,94115,2495000,7,5.0,SF District 7,3730,3192,1890
Single Family Residential,1979 Momentum Dr,Milpitas,CA,95035,1688000,3,3.5,MILPITAS,2497,1914,2015
Other,1614-1618 Balboa St,San Francisco,CA,94121,1650000,6,2.0,SF District 1,4376,2495,1922
Condo/Co-op,39997 Cedar Blvd #147,Newark,CA,94560,599998,2,2.0,NEWARK,1071,1071,1985
Single Family Residential,15236 Dickens Ave,San Jose,CA,95124,4240000,5,4.5,SAN JOSE,3811,8060,2024
Single Family Residential,77B Claremont Ave,Redwood City,CA,94062,3688000,6,5.5,Redwood City,4200,13900,2000
Single Family Residential,808 Gail Ave,Sunnyvale,CA,94086,2488000,4,2.5,SUNNYVALE,1972,10850,1953
Condo/Co-op,960 Market St #509,San Francisco,CA,94102,970000,2,2.0,SF District 8,970,,
Mobile/Manufactured Home,"1225 Vienna Drive, #731 Plan",Sunnyvale,CA,94089,359900,2,3.0,Sunnyvale,1624,
Condo/Co-op,1 Baldwin Ave #721,San Mateo,CA,94401,248888,1,1.0,SAN MATEO,800,,1988
Mobile/Manufactured Home,2542 Barclay Ave #122,Union City,CA,94587,379900,3,2.0,CENTRAL PARK WEST,1456,,
Single Family Residential,266 Appian Way,Union City,CA,94587,1200000,5,2.0,SEVEN HILLS,1584,7575,1963
Single Family Residential,340 Yerba Buena Ave,San Francisco,CA,94127,1899000,3,2.0,SF District 4,1560,3933,1948
Condo/Co-op,1399 S Winchester Blvd #206,San Jose,CA,95128,848000,2,2.5,San Jose,1350,11476,2007
Condo/Co-op,38 N Almaden Blvd #602,San Jose,CA,95110,579000,1,1.0,SAN JOSE,655,,2008
Single Family Residential,10010 Clayton Rd,San Jose,CA,95127,1380000,3,2.0,Alum Rock,1700,11000,1958
Townhouse,2252 Creek Bed Ct,Santa Clara,CA,95054,999000,2,1.5,SANTA CLARA,1215,1308,1973
Condo/Co-op,1650 Jackson St #101,San Francisco,CA,94109,1450000,0,1.0,SF District 8,1885,14631,1991
Townhouse,2498 Autumnvale Ave,San Jose,CA,95131,1100000,3,3.0,San Jose,1536,,2008
Single Family Residential,3263 Santa Susana Way,Union City,CA,94587,1539000,5,4.0,Union City,2155,5720,1971
Single Family Residential,2379 Cresthaven St,Milpitas,CA,95035,1960000,3,2.5,MILPITAS,1953,3700,1994
Single Family Residential,21672 Granada Ave,Cupertino,CA,95014,3999888,1,1.0,CUPERTINO,2113,5000,2003
Townhouse,Plan C Plan,San Mateo,CA,94403,1724990,3,3.0,San Mateo,1571,,
Single Family Residential,410 29th St,San Francisco,CA,94131,1850000,2,1.0,SF District 5,1145,2850,
Single Family Residential,6642 Flanders Dr,Newark,CA,94560,1490000,4,2.0,NEWARK,1438,6000,1961
Townhouse,43674 Ellsworth St #2,Fremont,CA,94539,999999,2,2.0,MISSION,1068,15383,1994
Single Family Residential,36578 Deborah St,Newark,CA,94560,1049999,3,1.0,NEWARK,942,5500,1954
Multi-Family (2-4 Unit),7510 Snow Ave,Newark,CA,94560,1188000,7,4.0,NEWARK,3098,16113,1900
Condo/Co-op,39206 Guardino Dr #102,Fremont,CA,94538,665000,2,2.0,ADOBE HILLS,1053,212519,1990
Single Family Residential,Residence 4 Plan,Newark,CA,94560,1625880,4,3.5,Newark,2698,,
Multi-Family (2-4 Unit),730 Banff St,San Jose,CA,95116,950000,4,2.0,SAN JOSE,1450,5350,1954
Multi-Family (2-4 Unit),4499 17th,San Francisco,CA,94114,2999000,5,4.0,San Francisco,3878,,1900
Condo/Co-op,804 Balboa St,San Francisco,CA,94122,1895000,3,1.5,SF District 1,1650,2375,1910
Single Family Residential,14030 Buckner Dr,San Jose,CA,95127,1611000,6,4.0,San Jose,1487,7200,1949
Single Family Residential,443 Calero Ave,San Jose,CA,95123,1400000,3,2.0,BLOSSOM VALLEY,1342,5974,1968
Mobile/Manufactured Home,1225 Vienna Dr #450,Sunnyvale,CA,94089,349000,3,2.0,SUNNYVALE,1740,,2008
Condo/Co-op,Tasman Plan,Sunnyvale,CA,94086,1783995,3,3.5,Sunnyvale,1917,,
Townhouse,Plan 3BZ Plan,Mountain View,CA,94040,1764990,3,2.5,Mountain View,1533,,
Condo/Co-op,1122 Elm St,San Francisco,CA,94115,700000,2,1.0,SF District 6,,,1890
Multi-Family (2-4 Unit),1241 Coronado Dr,Sunnyvale,CA,94086,2528000,9,4.0,Sunnyvale,3763,7526,1963
Mobile/Manufactured Home,2151 Oakland Rd #189,San Jose,CA,95131,388000,3,2.0,SAN JOSE,1440,,1972
Townhouse,6189 Thornton Ave Unit D,Newark,CA,94560,728888,2,2.5,NEWARK,1166,,1987
Single Family Residential,100 Beacon Dr,Milpitas,CA,95035,1937888,6,3.0,MILPITAS,1966,6000,1959
Single Family Residential,1288 Forrestal Ave,San Jose,CA,95110,999000,2,1.0,SAN JOSE,1080,5000,1947
Single Family Residential,5772 Bellflower Dr,Newark,CA,94560,1249000,3,2.0,NEWARK,1306,4572,1986
Single Family Residential,Vida Plan 3 Plan,Sunnyvale,CA,94087,1588000,3,2.0,Sunnyvale,1522,,
Single Family Residential,219 State St,San Mateo,CA,94401,2290000,5,3.0,SAN MATEO,2885,4520,1915
